"","stop","Type"
"3906",1,"Permanent"
"3907",1,"Permanent"
"3908",1,"Permanent"
"3909",1,"Permanent"
"3910",1,"Permanent"
"3911",1,"Permanent"
"3912",1,"Permanent"
"3913",2,"Permanent"
"3914",2,"Permanent"
"3915",2,"Permanent"
"3916",2,"Permanent"
"3917",2,"Permanent"
"3918",2,"Permanent"
"3919",2,"Permanent"
"3920",2,"Permanent"
"3921",2,"Permanent"
"3922",2,"Permanent"
"3923",2,"Permanent"
"3924",2,"Permanent"
"3925",2,"Permanent"
"3926",2,"Permanent"
"3927",2,"Permanent"
"3928",2,"Permanent"
"3929",2,"Permanent"
"3930",3,"Permanent"
"3931",2,"Permanent"
"3932",3,"Permanent"
"3933",1,"Permanent"
"3934",1,"Permanent"
"3935",1,"Permanent"
"3936",1,"Permanent"
"3937",1,"Permanent"
"3938",1,"Permanent"
"3939",1,"Permanent"
"3940",1,"Permanent"
"3941",1,"Permanent"
"3942",1,"Permanent"
"3943",1,"Permanent"
"3944",1,"Permanent"
"3945",1,"Permanent"
"3946",1,"Permanent"
"3947",1,"Permanent"
"3948",1,"Permanent"
"3949",1,"Permanent"
"3950",1,"Permanent"
"3951",1,"Permanent"
"3952",2,"Permanent"
"3953",2,"Permanent"
"3954",2,"Permanent"
"3955",2,"Permanent"
"3956",2,"Permanent"
"3957",2,"Permanent"
"3958",2,"Permanent"
"3959",2,"Permanent"
"3960",2,"Permanent"
"3961",2,"Permanent"
"3962",2,"Permanent"
"3963",2,"Permanent"
"3964",2,"Permanent"
"3965",2,"Permanent"
"3966",2,"Permanent"
"3967",2,"Permanent"
"3968",2,"Permanent"
"3969",3,"Permanent"
"3970",2,"Permanent"
"3971",3,"Permanent"
"3972",3,"Permanent"
"3973",2,"Permanent"
"3974",3,"Permanent"
"3975",3,"Permanent"
"3976",1,"Permanent"
"3977",1,"Permanent"
"3978",1,"Permanent"
"3979",1,"Permanent"
"3980",1,"Permanent"
"3981",1,"Permanent"
"3982",1,"Permanent"
"3983",1,"Permanent"
"3984",1,"Permanent"
"3985",1,"Permanent"
"3986",1,"Permanent"
"3987",1,"Permanent"
"3988",1,"Permanent"
"3989",1,"Permanent"
"3990",2,"Permanent"
"3991",1,"Permanent"
"3992",1,"Permanent"
"3993",1,"Permanent"
"3994",1,"Permanent"
"3995",1,"Permanent"
"3996",1,"Permanent"
"3997",2,"Permanent"
"3998",2,"Permanent"
"3999",2,"Permanent"
"4000",2,"Permanent"
"4001",2,"Permanent"
"4002",2,"Permanent"
"4003",2,"Permanent"
"4004",2,"Permanent"
"4005",2,"Permanent"
"4006",2,"Permanent"
"4007",2,"Permanent"
"4008",2,"Permanent"
"4009",2,"Permanent"
"4010",2,"Permanent"
"4011",2,"Permanent"
"4012",2,"Permanent"
"4013",3,"Permanent"
"4014",2,"Permanent"
"4015",3,"Permanent"
"4016",2,"Permanent"
"4017",3,"Permanent"
"4018",3,"Permanent"
"4019",3,"Permanent"
"4020",3,"Permanent"
"4021",3,"Permanent"
"4022",1,"Street"
"4023",1,"Street"
"4024",1,"Street"
"4025",1,"Street"
"4026",1,"Street"
"4027",1,"Street"
"4028",1,"Street"
"4029",1,"Street"
"4030",1,"Street"
"4031",2,"Street"
"4032",1,"Street"
"4033",1,"Street"
"4034",1,"Street"
"4035",1,"Street"
"4036",1,"Street"
"4037",1,"Street"
"4038",1,"Street"
"4039",1,"Street"
"4040",1,"Street"
"4041",1,"Street"
"4042",2,"Street"
"4043",2,"Street"
"4044",2,"Street"
"4045",2,"Street"
"4046",3,"Street"
"4047",2,"Street"
"4048",2,"Street"
"4049",2,"Street"
"4050",2,"Street"
"4051",2,"Street"
"4052",3,"Street"
"4053",1,"Street"
"4054",1,"Street"
"4055",1,"Street"
"4056",1,"Street"
"4057",1,"Street"
"4058",1,"Street"
"4059",1,"Street"
"4060",1,"Street"
"4061",1,"Street"
"4062",1,"Street"
"4063",1,"Street"
"4064",1,"Street"
"4065",1,"Street"
"4066",1,"Street"
"4067",1,"Street"
"4068",1,"Street"
"4069",2,"Street"
"4070",1,"Street"
"4071",1,"Street"
"4072",1,"Street"
"4073",1,"Street"
"4074",2,"Street"
"4075",2,"Street"
"4076",1,"Permanent"
"4077",1,"Permanent"
"4078",1,"Permanent"
"4079",2,"Permanent"
"4080",2,"Permanent"
"4081",1,"Permanent"
"4082",1,"Permanent"
"4083",1,"Permanent"
"4084",1,"Permanent"
"4085",1,"Permanent"
"4086",1,"Permanent"
"4087",1,"Permanent"
"4088",1,"Permanent"
"4089",1,"Permanent"
"4090",1,"Permanent"
"4091",1,"Permanent"
"4092",1,"Permanent"
"4093",1,"Permanent"
"4094",2,"Permanent"
"4095",3,"Permanent"
"4096",1,"Permanent"
"4097",1,"Permanent"
"4098",1,"Permanent"
"4099",1,"Permanent"
"4100",1,"Permanent"
"4101",1,"Permanent"
"4102",2,"Permanent"
"4103",1,"Permanent"
"4104",1,"Permanent"
"4105",1,"Permanent"
"4106",1,"Permanent"
"4107",1,"Permanent"
"4108",1,"Permanent"
"4109",2,"Permanent"
"4110",1,"Permanent"
"4111",1,"Permanent"
"4112",1,"Permanent"
"4113",1,"Permanent"
"4114",2,"Permanent"
"4115",3,"Permanent"
"4116",2,"Permanent"
"4117",3,"Permanent"
"4118",2,"Permanent"
"4119",2,"Permanent"
"4120",4,"Permanent"
"4121",2,"Permanent"
"4122",2,"Permanent"
"4123",2,"Permanent"
"4124",2,"Permanent"
"4125",2,"Permanent"
"4126",2,"Permanent"
"4127",2,"Permanent"
"4128",3,"Permanent"
"4129",2,"Permanent"
"4130",1,"Permanent"
"4131",1,"Permanent"
"4132",1,"Permanent"
"4133",1,"Permanent"
"4134",1,"Permanent"
"4135",1,"Permanent"
"4136",1,"Permanent"
"4137",1,"Permanent"
"4138",1,"Permanent"
"4139",1,"Permanent"
"4140",1,"Permanent"
"4141",1,"Permanent"
"4142",1,"Permanent"
"4143",1,"Permanent"
"4144",1,"Permanent"
"4145",1,"Permanent"
"4146",1,"Permanent"
"4147",1,"Permanent"
"4148",1,"Permanent"
"4149",2,"Permanent"
"4150",1,"Permanent"
"4151",2,"Permanent"
"4152",2,"Permanent"
"4153",2,"Permanent"
"4154",2,"Permanent"
"4155",2,"Permanent"
"4156",2,"Permanent"
"4157",2,"Permanent"
"4158",2,"Permanent"
"4159",2,"Permanent"
"4160",2,"Permanent"
"4161",2,"Permanent"
"4162",2,"Permanent"
"4163",2,"Permanent"
"4164",2,"Permanent"
"4165",3,"Permanent"
"4166",2,"Permanent"
"4167",3,"Permanent"
"4168",3,"Permanent"
"4169",2,"Permanent"
"4170",2,"Permanent"
"4171",2,"Permanent"
"4172",3,"Permanent"
"4173",2,"Permanent"
"4174",3,"Permanent"
"4175",3,"Permanent"
"4176",3,"Permanent"
"4177",3,"Permanent"
"4178",3,"Permanent"
"4179",3,"Permanent"
"4180",3,"Permanent"
"4181",4,"Permanent"
"4182",3,"Permanent"
"4183",3,"Permanent"
"4184",4,"Permanent"
"4185",3,"Permanent"
"4186",3,"Permanent"
"4187",4,"Permanent"
"4188",3,"Permanent"
"4189",4,"Permanent"
"4190",4,"Permanent"
"4191",4,"Permanent"
"4192",3,"Permanent"
"4193",4,"Permanent"
"4194",3,"Permanent"
"4195",3,"Permanent"
"4196",4,"Permanent"
"4197",4,"Permanent"
"4198",4,"Permanent"
"4199",4,"Permanent"
"4200",5,"Permanent"
"4201",4,"Permanent"
"4202",4,"Permanent"
"4203",5,"Permanent"
"4204",4,"Permanent"
"4205",4,"Permanent"
"4206",5,"Permanent"
"4207",4,"Permanent"
"4208",5,"Permanent"
"4209",5,"Permanent"
"4210",5,"Permanent"
"4211",4,"Permanent"
"4212",5,"Permanent"
"4213",4,"Permanent"
"4214",4,"Permanent"
"4215",5,"Permanent"
"4216",5,"Permanent"
"4217",5,"Permanent"
"4218",5,"Permanent"
"4219",5,"Permanent"
"4220",6,"Permanent"
"4221",5,"Permanent"
"4222",5,"Permanent"
"4223",6,"Permanent"
"4224",5,"Permanent"
"4225",5,"Permanent"
"4226",1,"Permanent"
"4227",1,"Permanent"
"4228",1,"Permanent"
"4229",1,"Permanent"
"4230",1,"Permanent"
"4231",1,"Permanent"
"4232",1,"Permanent"
"4233",1,"Permanent"
"4234",1,"Permanent"
"4235",1,"Permanent"
"4236",1,"Permanent"
"4237",1,"Permanent"
"4238",1,"Permanent"
"4239",1,"Permanent"
"4240",1,"Permanent"
"4241",1,"Permanent"
"4242",2,"Permanent"
"4243",1,"Permanent"
"4244",1,"Permanent"
"4245",2,"Permanent"
"4246",2,"Permanent"
"4247",2,"Permanent"
"4248",2,"Permanent"
"4249",2,"Permanent"
"4250",2,"Permanent"
"4251",2,"Permanent"
"4252",3,"Permanent"
"4253",2,"Permanent"
"4254",2,"Permanent"
"4255",2,"Permanent"
"4256",2,"Permanent"
"4257",2,"Permanent"
"4258",2,"Permanent"
"4259",2,"Permanent"
"4260",2,"Permanent"
"4261",3,"Permanent"
"4262",3,"Permanent"
"4263",3,"Permanent"
"4264",1,"Permanent"
"4265",1,"Permanent"
"4266",1,"Permanent"
"4267",1,"Permanent"
"4268",1,"Permanent"
"4269",1,"Permanent"
"4270",2,"Permanent"
"4271",1,"Permanent"
"4272",1,"Permanent"
"4273",1,"Permanent"
"4274",2,"Permanent"
"4275",1,"Permanent"
"4276",1,"Permanent"
"4277",1,"Permanent"
"4278",1,"Permanent"
"4279",1,"Permanent"
"4280",1,"Permanent"
"4281",1,"Permanent"
"4282",1,"Permanent"
"4283",1,"Permanent"
"4284",2,"Permanent"
"4285",3,"Permanent"
"4286",2,"Permanent"
"4287",1,"Street"
"4288",1,"Street"
"4289",1,"Street"
"4290",1,"Street"
"4291",1,"Street"
"4292",1,"Street"
"4293",1,"Street"
"4294",1,"Street"
"4295",1,"Street"
"4296",1,"Street"
"4297",1,"Street"
"4298",1,"Street"
"4299",1,"Street"
"4300",1,"Street"
"4301",1,"Street"
"4302",1,"Street"
"4303",1,"Street"
"4304",1,"Street"
"4305",1,"Street"
"4306",2,"Street"
"4307",1,"Street"
"4308",2,"Street"
"4309",2,"Street"
"4310",2,"Street"
"4311",2,"Street"
"4312",3,"Street"
"4313",2,"Street"
"4314",2,"Street"
"4315",2,"Street"
"4316",2,"Street"
"4317",3,"Street"
"4318",2,"Street"
"4319",2,"Street"
"4320",2,"Street"
"4321",2,"Street"
"4322",2,"Street"
"4323",2,"Street"
"4324",2,"Street"
"4325",3,"Street"
"4326",2,"Street"
"4327",3,"Street"
"4328",3,"Street"
"4329",1,"Permanent"
"4330",1,"Permanent"
"4331",1,"Permanent"
"4332",1,"Permanent"
"4333",1,"Permanent"
"4334",1,"Permanent"
"4335",1,"Permanent"
"4336",1,"Permanent"
"4337",1,"Permanent"
"4338",1,"Permanent"
"4339",1,"Permanent"
"4340",1,"Permanent"
"4341",1,"Permanent"
"4342",1,"Permanent"
"4343",1,"Permanent"
"4344",1,"Permanent"
"4345",1,"Permanent"
"4346",1,"Permanent"
"4347",2,"Permanent"
"4348",2,"Permanent"
"4349",2,"Permanent"
"4350",1,"Permanent"
"4351",2,"Permanent"
"4352",2,"Permanent"
"4353",2,"Permanent"
"4354",2,"Permanent"
"4355",2,"Permanent"
"4356",2,"Permanent"
"4357",2,"Permanent"
"4358",2,"Permanent"
"4359",2,"Permanent"
"4360",2,"Permanent"
"4361",2,"Permanent"
"4362",2,"Permanent"
"4363",2,"Permanent"
"4364",2,"Permanent"
"4365",2,"Permanent"
"4366",3,"Permanent"
"4367",3,"Permanent"
"4368",2,"Permanent"
"4369",3,"Permanent"
"4370",3,"Permanent"
"4371",1,"Permanent"
"4372",2,"Permanent"
"4373",3,"Permanent"
"4374",1,"Street"
"4375",1,"Street"
"4376",1,"Street"
"4377",1,"Street"
"4378",1,"Street"
"4379",1,"Street"
"4380",1,"Street"
"4381",1,"Street"
"4382",1,"Street"
"4383",2,"Street"
"4384",2,"Street"
"4385",1,"Street"
"4386",1,"Street"
"4387",1,"Street"
"4388",1,"Street"
"4389",1,"Street"
"4390",1,"Street"
"4391",1,"Street"
"4392",1,"Street"
"4393",1,"Permanent"
"4394",1,"Permanent"
"4395",1,"Permanent"
"4396",1,"Permanent"
"4397",1,"Permanent"
"4398",2,"Permanent"
"4399",2,"Permanent"
"4400",2,"Permanent"
"4401",1,"Permanent"
"4402",1,"Permanent"
"4403",1,"Permanent"
"4404",1,"Permanent"
"4405",1,"Permanent"
"4406",1,"Permanent"
"4407",3,"Permanent"
"4408",2,"Permanent"
"4409",1,"Permanent"
"4410",2,"Permanent"
"4411",1,"Permanent"
"4412",1,"Permanent"
"4413",1,"Permanent"
"4414",1,"Permanent"
"4415",1,"Permanent"
"4416",1,"Permanent"
"4417",1,"Permanent"
"4418",2,"Permanent"
"4419",2,"Permanent"
"4420",3,"Permanent"
"4421",2,"Permanent"
"4422",2,"Permanent"
"4423",2,"Permanent"
"4424",2,"Permanent"
"4425",2,"Permanent"
"4426",2,"Permanent"
"4427",4,"Permanent"
"4428",2,"Permanent"
"4429",3,"Permanent"
"4430",2,"Permanent"
"4431",2,"Permanent"
"4432",2,"Permanent"
"4433",5,"Permanent"
"4434",2,"Permanent"
"4435",3,"Permanent"
"4436",3,"Permanent"
"4437",3,"Permanent"
"4438",3,"Permanent"
"4439",3,"Permanent"
"4440",1,"Street"
"4441",1,"Street"
"4442",1,"Street"
"4443",1,"Street"
"4444",1,"Street"
"4445",1,"Street"
"4446",1,"Street"
"4447",1,"Street"
"4448",1,"Street"
"4449",1,"Street"
"4450",1,"Street"
"4451",1,"Street"
"4452",1,"Street"
"4453",1,"Street"
"4454",1,"Street"
"4455",1,"Street"
"4456",1,"Street"
"4457",1,"Street"
"4458",2,"Street"
"4459",2,"Street"
"4460",2,"Street"
"4461",2,"Street"
"4462",2,"Street"
"4463",2,"Street"
"4464",2,"Street"
"4465",3,"Street"
"4466",3,"Street"
"4467",2,"Street"
"4468",2,"Street"
"4469",2,"Street"
"4470",2,"Street"
"4471",3,"Street"
"4472",2,"Street"
"4473",2,"Street"
"4474",2,"Street"
"4475",2,"Street"
"4476",2,"Street"
"4477",2,"Street"
"4478",1,"Permanent"
"4479",1,"Permanent"
"4480",1,"Permanent"
"4481",1,"Permanent"
"4482",1,"Permanent"
"4483",1,"Permanent"
"4484",1,"Permanent"
"4485",1,"Permanent"
"4486",1,"Permanent"
"4487",1,"Permanent"
"4488",1,"Permanent"
"4489",1,"Permanent"
"4490",1,"Permanent"
"4491",1,"Permanent"
"4492",1,"Permanent"
"4493",1,"Permanent"
"4494",1,"Permanent"
"4495",1,"Permanent"
"4496",1,"Permanent"
"4497",2,"Permanent"
"4498",2,"Permanent"
"4499",2,"Permanent"
"4500",2,"Permanent"
"4501",2,"Permanent"
"4502",2,"Permanent"
"4503",2,"Permanent"
"4504",2,"Permanent"
"4505",2,"Permanent"
"4506",2,"Permanent"
"4507",2,"Permanent"
"4508",2,"Permanent"
"4509",2,"Permanent"
"4510",2,"Permanent"
"4511",2,"Permanent"
"4512",2,"Permanent"
"4513",2,"Permanent"
"4514",2,"Permanent"
"4515",2,"Permanent"
"4516",3,"Permanent"
"4517",3,"Permanent"
"4518",3,"Permanent"
"4519",3,"Permanent"
"4520",3,"Permanent"
"4521",3,"Permanent"
"4522",3,"Permanent"
"4523",3,"Permanent"
"4524",3,"Permanent"
"4525",3,"Permanent"
"4526",3,"Permanent"
"4527",1,"Permanent"
"4528",1,"Permanent"
"4529",1,"Permanent"
"4530",1,"Permanent"
"4531",1,"Permanent"
"4532",1,"Permanent"
"4533",1,"Permanent"
"4534",1,"Permanent"
"4535",1,"Permanent"
"4536",1,"Permanent"
"4537",1,"Permanent"
"4538",2,"Permanent"
"4539",2,"Permanent"
"4540",1,"Permanent"
"4541",1,"Permanent"
"4542",1,"Permanent"
"4543",1,"Permanent"
"4544",3,"Permanent"
"4545",2,"Permanent"
"4546",1,"Permanent"
"4547",1,"Permanent"
"4548",1,"Permanent"
"4549",2,"Permanent"
"4550",1,"Permanent"
"4551",2,"Permanent"
"4552",2,"Permanent"
"4553",2,"Permanent"
"4554",2,"Permanent"
"4555",2,"Permanent"
"4556",2,"Permanent"
"4557",2,"Permanent"
"4558",3,"Permanent"
"4559",2,"Permanent"
"4560",2,"Permanent"
"4561",2,"Permanent"
"4562",3,"Permanent"
"4563",2,"Permanent"
"4564",2,"Permanent"
"4565",2,"Permanent"
"4566",2,"Permanent"
"4567",3,"Permanent"
"4568",4,"Permanent"
"4569",1,"Street"
"4570",1,"Street"
"4571",1,"Street"
"4572",1,"Street"
"4573",1,"Street"
"4574",1,"Street"
"4575",1,"Street"
"4576",1,"Street"
"4577",1,"Street"
"4578",1,"Street"
"4579",1,"Street"
"4580",1,"Street"
"4581",1,"Street"
"4582",1,"Street"
"4583",1,"Street"
"4584",1,"Street"
"4585",1,"Street"
"4586",1,"Street"
"4587",1,"Street"
"4588",2,"Street"
"4589",2,"Street"
"4590",2,"Street"
"4591",2,"Street"
"4592",2,"Street"
"4593",2,"Street"
"4594",2,"Street"
"4595",2,"Street"
"4596",2,"Street"
"4597",1,"Street"
"4598",2,"Street"
"4599",2,"Street"
"4600",2,"Street"
"4601",2,"Street"
"4602",2,"Street"
"4603",2,"Street"
"4604",2,"Street"
"4605",2,"Street"
"4606",3,"Street"
"4607",3,"Street"
"4608",3,"Street"
"4609",3,"Street"
"4610",3,"Street"
"4611",3,"Street"
"4612",3,"Street"
"4613",3,"Street"
"4614",1,"Permanent"
"4615",1,"Permanent"
"4616",1,"Permanent"
"4617",1,"Permanent"
"4618",1,"Permanent"
"4619",1,"Permanent"
"4620",1,"Permanent"
"4621",1,"Permanent"
"4622",2,"Permanent"
"4623",1,"Permanent"
"4624",1,"Permanent"
"4625",1,"Permanent"
"4626",1,"Permanent"
"4627",1,"Permanent"
"4628",1,"Permanent"
"4629",1,"Permanent"
"4630",1,"Permanent"
"4631",1,"Permanent"
"4632",1,"Permanent"
"4633",2,"Permanent"
"4634",1,"Permanent"
"4635",2,"Permanent"
"4636",2,"Permanent"
"4637",2,"Permanent"
"4638",2,"Permanent"
"4639",2,"Permanent"
"4640",2,"Permanent"
"4641",2,"Permanent"
"4642",2,"Permanent"
"4643",2,"Permanent"
"4644",2,"Permanent"
"4645",2,"Permanent"
"4646",2,"Permanent"
"4647",2,"Permanent"
"4648",2,"Permanent"
"4649",2,"Permanent"
"4650",2,"Permanent"
"4651",3,"Permanent"
"4652",3,"Permanent"
"4653",3,"Permanent"
"4654",3,"Permanent"
"4655",3,"Permanent"
"4656",3,"Permanent"
"4657",3,"Permanent"
"4658",3,"Permanent"
"4659",3,"Permanent"
"4660",3,"Permanent"
"4661",3,"Permanent"
"4662",3,"Permanent"
"4663",3,"Permanent"
"4664",3,"Permanent"
"4665",3,"Permanent"
"4666",4,"Permanent"
"4667",1,"Permanent"
"4668",1,"Permanent"
"4669",1,"Permanent"
"4670",1,"Permanent"
"4671",1,"Permanent"
"4672",1,"Permanent"
"4673",1,"Permanent"
"4674",1,"Permanent"
"4675",1,"Permanent"
"4676",1,"Permanent"
"4677",1,"Permanent"
"4678",1,"Permanent"
"4679",1,"Permanent"
"4680",1,"Permanent"
"4681",1,"Permanent"
"4682",2,"Permanent"
"4683",3,"Permanent"
"4684",2,"Permanent"
"4685",1,"Permanent"
"4686",1,"Permanent"
"4687",1,"Permanent"
"4688",2,"Permanent"
"4689",2,"Permanent"
"4690",2,"Permanent"
"4691",1,"Permanent"
"4692",2,"Permanent"
"4693",1,"Permanent"
"4694",2,"Permanent"
"4695",2,"Permanent"
"4696",1,"Permanent"
"4697",1,"Permanent"
"4698",2,"Permanent"
"4699",2,"Permanent"
"4700",2,"Permanent"
"4701",2,"Permanent"
"4702",2,"Permanent"
"4703",4,"Permanent"
"4704",2,"Permanent"
"4705",3,"Permanent"
"4706",2,"Permanent"
"4707",2,"Permanent"
"4708",3,"Permanent"
"4709",2,"Permanent"
"4710",2,"Permanent"
"4711",3,"Permanent"
"4712",5,"Permanent"
"4713",2,"Permanent"
"4714",2,"Permanent"
"4715",3,"Permanent"
"4716",3,"Permanent"
"4717",2,"Permanent"
"4718",3,"Permanent"
"4719",3,"Permanent"
"4720",3,"Permanent"
"4721",2,"Permanent"
"4722",3,"Permanent"
"4723",3,"Permanent"
"4724",3,"Permanent"
"4725",3,"Permanent"
"4726",3,"Permanent"
"4727",3,"Permanent"
"4728",3,"Permanent"
"4729",3,"Permanent"
"4730",3,"Permanent"
"4731",4,"Permanent"
"4732",4,"Permanent"
"4733",1,"Street"
"4734",1,"Street"
"4735",1,"Street"
"4736",1,"Street"
"4737",1,"Street"
"4738",2,"Street"
"4739",2,"Street"
"4740",1,"Street"
"4741",1,"Street"
"4742",1,"Street"
"4743",1,"Street"
"4744",1,"Street"
"4745",1,"Street"
"4746",1,"Street"
"4747",1,"Street"
"4748",1,"Street"
"4749",1,"Street"
"4750",1,"Street"
"4751",1,"Street"
"4752",1,"Street"
"4753",1,"Street"
"4754",2,"Street"
"4755",2,"Street"
"4756",2,"Street"
"4757",2,"Street"
"4758",2,"Street"
"4759",1,"Permanent"
"4760",1,"Permanent"
"4761",1,"Permanent"
"4762",1,"Permanent"
"4763",1,"Permanent"
"4764",1,"Permanent"
"4765",1,"Permanent"
"4766",1,"Permanent"
"4767",1,"Permanent"
"4768",1,"Permanent"
"4769",1,"Permanent"
"4770",1,"Permanent"
"4771",1,"Permanent"
"4772",1,"Permanent"
"4773",1,"Permanent"
"4774",1,"Permanent"
"4775",1,"Permanent"
"4776",1,"Permanent"
"4777",1,"Permanent"
"4778",1,"Permanent"
"4779",2,"Permanent"
"4780",2,"Permanent"
"4781",2,"Permanent"
"4782",2,"Permanent"
"4783",2,"Permanent"
"4784",2,"Permanent"
"4785",2,"Permanent"
"4786",2,"Permanent"
"4787",2,"Permanent"
"4788",2,"Permanent"
"4789",2,"Permanent"
"4790",2,"Permanent"
"4791",2,"Permanent"
"4792",2,"Permanent"
"4793",2,"Permanent"
"4794",3,"Permanent"
"4795",3,"Permanent"
"4796",2,"Permanent"
"4797",2,"Permanent"
"4798",2,"Permanent"
"4799",3,"Permanent"
"4800",3,"Permanent"
"4801",3,"Permanent"
"4802",2,"Permanent"
"4803",3,"Permanent"
"4804",3,"Permanent"
"4805",4,"Permanent"
"4806",1,"Street"
"4807",2,"Street"
"4808",1,"Street"
"4809",1,"Street"
"4810",1,"Street"
"4811",3,"Street"
"4812",1,"Street"
"4813",1,"Street"
"4814",1,"Street"
"4815",1,"Street"
"4816",1,"Street"
"4817",1,"Street"
"4818",1,"Street"
"4819",1,"Street"
"4820",1,"Street"
"4821",1,"Street"
"4822",1,"Street"
"4823",1,"Street"
"4824",1,"Street"
"4825",2,"Street"
"4826",1,"Street"
"4827",2,"Street"
"4828",2,"Street"
"4829",2,"Street"
"4830",3,"Street"
"4831",2,"Street"
"4832",2,"Street"
"4833",1,"Street"
"4834",2,"Street"
"4835",2,"Street"
"4836",2,"Street"
"4837",2,"Street"
"4838",2,"Street"
"4839",1,"Street"
"4840",2,"Street"
"4841",2,"Street"
"4842",2,"Street"
"4843",2,"Street"
"4844",2,"Street"
"4845",4,"Street"
"4846",2,"Street"
"4847",3,"Street"
"4848",3,"Street"
"4849",3,"Street"
"4850",3,"Street"
"4851",1,"Street"
"4852",1,"Street"
"4853",1,"Street"
"4854",1,"Street"
"4855",1,"Street"
"4856",1,"Street"
"4857",1,"Street"
"4858",1,"Street"
"4859",1,"Street"
"4860",1,"Street"
"4861",1,"Street"
"4862",1,"Street"
"4863",1,"Street"
"4864",1,"Street"
"4865",1,"Street"
"4866",1,"Street"
"4867",1,"Street"
"4868",1,"Street"
"4869",1,"Street"
"4870",2,"Street"
"4871",2,"Street"
"4872",2,"Street"
"4873",2,"Street"
"4874",2,"Street"
"4875",2,"Street"
"4876",2,"Street"
"4877",1,"Street"
"4878",2,"Street"
"4879",2,"Street"
"4880",2,"Street"
"4881",2,"Street"
"4882",2,"Street"
"4883",3,"Street"
"4884",2,"Street"
"4885",2,"Street"
"4886",2,"Street"
"4887",1,"Street"
"4888",1,"Street"
"4889",1,"Street"
"4890",1,"Street"
"4891",1,"Street"
"4892",1,"Street"
"4893",1,"Street"
"4894",1,"Street"
"4895",1,"Street"
"4896",1,"Street"
"4897",1,"Street"
"4898",1,"Street"
"4899",1,"Street"
"4900",1,"Street"
"4901",1,"Street"
"4902",1,"Street"
"4903",1,"Street"
"4904",1,"Street"
"4905",1,"Street"
"4906",1,"Street"
"4907",2,"Street"
"4908",1,"Street"
"4909",2,"Street"
"4910",2,"Street"
"4911",2,"Street"
"4912",2,"Street"
"4913",2,"Street"
"4914",2,"Street"
"4915",2,"Street"
"4916",2,"Street"
"4917",1,"Street"
"4918",2,"Street"
"4919",2,"Street"
"4920",1,"Permanent"
"4921",1,"Permanent"
"4922",1,"Permanent"
"4923",1,"Permanent"
"4924",1,"Permanent"
"4925",1,"Permanent"
"4926",1,"Permanent"
"4927",1,"Permanent"
"4928",1,"Permanent"
"4929",1,"Permanent"
"4930",1,"Permanent"
"4931",1,"Permanent"
"4932",1,"Permanent"
"4933",1,"Permanent"
"4934",1,"Permanent"
"4935",1,"Permanent"
"4936",1,"Permanent"
"4937",2,"Permanent"
"4938",2,"Permanent"
"4939",2,"Permanent"
"4940",1,"Permanent"
"4941",2,"Permanent"
"4942",2,"Permanent"
"4943",1,"Permanent"
"4944",2,"Permanent"
"4945",3,"Permanent"
"4946",2,"Permanent"
"4947",2,"Permanent"
"4948",2,"Permanent"
"4949",2,"Permanent"
"4950",2,"Permanent"
"4951",1,"Permanent"
"4952",2,"Permanent"
"4953",3,"Permanent"
"4954",2,"Permanent"
"4955",2,"Permanent"
"4956",2,"Permanent"
"4957",2,"Permanent"
"4958",3,"Permanent"
"4959",3,"Permanent"
"4960",2,"Permanent"
"4961",3,"Permanent"
"4962",2,"Permanent"
"4963",2,"Permanent"
"4964",3,"Permanent"
"4965",4,"Permanent"
"4966",3,"Permanent"
"4967",3,"Permanent"
"4968",3,"Permanent"
"4969",3,"Permanent"
"4970",3,"Permanent"
"4971",2,"Permanent"
"4972",4,"Permanent"
"4973",3,"Permanent"
"4974",3,"Permanent"
"4975",3,"Permanent"
"4976",3,"Permanent"
"4977",4,"Permanent"
"4978",4,"Permanent"
"4979",3,"Permanent"
"4980",4,"Permanent"
"4981",3,"Permanent"
"4982",3,"Permanent"
"4983",3,"Permanent"
"4984",4,"Permanent"
"4985",3,"Permanent"
"4986",4,"Permanent"
"4987",5,"Permanent"
"4988",4,"Permanent"
"4989",4,"Permanent"
"4990",4,"Permanent"
"4991",4,"Permanent"
"4992",4,"Permanent"
"4993",4,"Permanent"
"4994",4,"Permanent"
"4995",4,"Permanent"
"4996",1,"Permanent"
"4997",1,"Permanent"
"4998",1,"Permanent"
"4999",1,"Permanent"
"5000",1,"Permanent"
"5001",1,"Permanent"
"5002",1,"Permanent"
"5003",1,"Permanent"
"5004",1,"Permanent"
"5005",1,"Permanent"
"5006",1,"Permanent"
"5007",1,"Permanent"
"5008",1,"Permanent"
"5009",1,"Permanent"
"5010",1,"Permanent"
"5011",1,"Permanent"
"5012",1,"Permanent"
"5013",1,"Permanent"
"5014",1,"Permanent"
"5015",1,"Permanent"
"5016",1,"Permanent"
"5017",1,"Permanent"
"5018",2,"Permanent"
